ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
234468.0,Minute Realms,2017.0,2,5,30,10,319,6.51,5422,1.83,521.0,"Card Drafting, Set Collection",
99219.0,Swish,2011.0,2,6,10,8,596,6.14,5423,1.26,1289.0,"Pattern Building, Pattern Recognition, Set Collection","Abstract Games, Family Games"
232045.0,Shaky Manor,2017.0,2,4,20,6,591,6.1,5424,1.0,1330.0,Pattern Building,Children's Games
258437.0,Bukiet,2018.0,1,5,40,8,279,6.72,5425,1.5,389.0,"Area Majority / Influence, Dice Rolling, Line Drawing, Paper-and-Pencil",
209289.0,The Treasure of Isla Tortuga,2016.0,2,5,20,10,231,6.91,5426,1.5,393.0,Push Your Luck,
201478.0,Problem Picnic: Attack of the Ants,2017.0,2,4,30,6,213,6.99,5427,1.33,596.0,"Area Majority / Influence, Dice Rolling, Set Collection, Take That",
144988.0,Lords of War:  Elves versus Lizardmen,2013.0,2,8,30,12,248,6.85,5428,2.0,689.0,"Hand Management, Player Elimination, Variable Player Powers",
269456.0,"Interceptor Ace: Daylight Air Defense Over Germany, 1943-44",2019.0,1,1,180,0,122,8.33,5429,2.5,395.0,"Dice Rolling, Simulation, Solo / Solitaire Game",Wargames
13347.0,Plunder,2004.0,2,4,45,8,566,6.16,5430,2.19,896.0,"Hand Management, Pick-up and Deliver, Tile Placement",Thematic Games
241025.0,Penny Papers Adventures: Skull Island,2018.0,1,99,20,8,379,6.35,5431,2.13,855.0,"Dice Rolling, Paper-and-Pencil, Simultaneous Action Selection",
257160.0,Thieves Den,2019.0,2,5,45,10,269,7.0,5433,2.2,684.0,"Card Drafting, Pattern Building, Worker Placement",
188325.0,'65: Squad-Level Combat in the Jungles of Vietnam,2016.0,2,3,180,12,141,7.67,5434,2.82,448.0,"Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Simulation",Wargames
147568.0,Risk: The Walking Dead - Survival Edition,2013.0,2,5,60,13,386,6.47,5435,1.91,1163.0,"Area Majority / Influence, Area Movement, Dice Rolling, Player Elimination","Thematic Games, Wargames"
156007.0,Mound Builders,2014.0,1,1,60,13,163,7.22,5436,2.63,472.0,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Solo / Solitaire Game",Wargames
145599.0,Journey: Wrath of Demons,2015.0,1,4,75,14,236,6.97,5437,2.79,771.0,"Cooperative Game, Dice Rolling, Grid Movement, Modular Board, Pick-up and Deliver","Strategy Games, Thematic Games"
30483.0,Antler Island,2007.0,3,4,45,10,520,6.16,5438,1.96,828.0,"Action Queue, Simultaneous Action Selection","Family Games, Strategy Games"
35477.0,Dead of Winter: The Battle of Stones River (Second Edition),2009.0,2,2,180,14,156,7.43,5439,3.95,927.0,"Chit-Pull System, Dice Rolling, Hexagon Grid, Simulation",Wargames
104805.0,Animal Upon Animal: Small and Yet Great!,2011.0,2,2,15,5,418,6.26,5440,1.0,894.0,"Dice Rolling, Stacking and Balancing",
170223.0,Centauri Saga,2016.0,1,4,90,12,301,6.6,5441,2.94,895.0,"Area Movement, Cooperative Game, Dice Rolling, Hand Management, Modular Board",Strategy Games
180179.0,Siggil,2015.0,1,4,20,8,404,6.33,5444,1.42,687.0,"Hand Management, Set Collection",
39332.0,Tasso,2004.0,2,6,30,8,465,6.23,5445,1.31,626.0,,"Abstract Games, Family Games"
40491.0,Verflixxt! kompakt,2009.0,2,4,20,8,296,6.51,5446,1.4,630.0,"Dice Rolling, Roll / Spin and Move",Family Games
193551.0,Mutant Crops,2016.0,1,4,30,14,190,7.19,5447,1.94,403.0,Worker Placement,
2396.0,Ur: 1830 BC,2001.0,3,6,180,14,244,6.69,5448,3.86,665.0,"Auction/Bidding, Tile Placement",Strategy Games
58329.0,Langfinger,2009.0,2,5,30,8,492,6.19,5449,1.79,496.0,"Hand Management, Worker Placement",Family Games
288775.0,Fairy Trails,2020.0,1,2,20,8,233,6.87,5450,1.27,512.0,"Map Addition, Network and Route Building, Tile Placement",
180921.0,Lutèce,2015.0,2,5,90,10,255,6.65,5451,2.0,390.0,"Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection",Family Games
287228.0,Mal Trago,2019.0,4,10,20,8,195,7.39,5452,1.0,402.0,"Player Elimination, Push Your Luck, Role Playing, Voting",
38387.0,Los Banditos,2008.0,2,2,15,8,373,6.34,5453,1.38,467.0,"Dice Rolling, Set Collection",Family Games
257145.0,Teenage Mutant Ninja Turtles Adventures: City Fall,2020.0,1,5,150,14,129,8.68,5454,3.0,716.0,"Cooperative Game, Deck Bag and Pool Building, Dice Rolling, Grid Movement, Hand Management, Modular Board, Scenario / Mission / Campaign Game, Team-Based Game, Variable Player Powers",
270956.0,The Court of Miracles,2019.0,2,5,40,10,185,7.08,5455,2.29,385.0,"Area Majority / Influence, Secret Unit Deployment, Worker Placement",
158237.0,1914: Glory's End / When Eagles Fight,2014.0,2,2,240,0,163,7.37,5456,2.58,702.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
187289.0,"Here, Kitty, Kitty!",2016.0,3,6,30,10,562,6.25,5457,1.2,1416.0,"Area Movement, Hand Management, Set Collection",
237174.0,"So Long, My World",2018.0,1,5,40,16,244,7.48,5458,2.73,680.0,"Card Drafting, Hand Management, Simultaneous Action Selection, Solo / Solitaire Game",Thematic Games
12055.0,Streets of Stalingrad (Third Edition),2003.0,2,8,120,12,170,7.47,5459,4.18,499.0,Hexagon Grid,Wargames
217553.0,Go Go Gelato!,2017.0,2,4,15,6,388,6.34,5460,1.0,688.0,Pattern Building,Children's Games
7824.0,Break the Safe,2003.0,2,4,30,8,728,6.07,5463,1.47,1503.0,"Cooperative Game, Elapsed Real Time Ending, Roll / Spin and Move",Family Games
133534.0,Sigismundus Augustus: Dei gratia rex Poloniae,2012.0,3,5,120,12,198,7.13,5464,3.81,314.0,"Acting, Area Majority / Influence, Deck Bag and Pool Building, Dice Rolling, Trading, Voting, Worker Placement",Strategy Games
14860.0,Clash for a Continent:  Battles of the American Revolution and French & Indian War,2005.0,2,4,30,12,171,7.22,5465,2.1,274.0,"Dice Rolling, Hexagon Grid, Modular Board, Secret Unit Deployment",Wargames
138963.0,Arkham Investigator,2013.0,1,10,120,12,142,7.6,5466,2.46,221.0,"Cooperative Game, Role Playing, Storytelling",Thematic Games
254188.0,Blank Slate,2018.0,3,8,35,8,256,6.83,5468,1.0,559.0,Paper-and-Pencil,
271264.0,The Liberation of Rietburg,2019.0,2,4,40,10,222,6.98,5471,2.5,646.0,"Cooperative Game, Variable Player Powers, Variable Set-up",
240905.0,Death Valley: Battles for the Shenandoah,2019.0,1,2,1200,0,98,8.67,5472,4.44,572.0,"Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Scenario / Mission / Campaign Game, Simulation, Zone of Control",Wargames
112991.0,Munchkin Conan,2012.0,3,6,90,10,380,6.45,5473,1.64,1373.0,"Dice Rolling, Hand Management, Take That, Variable Player Powers",
48979.0,Wazabi,2008.0,2,6,20,8,1185,5.95,5474,1.09,2179.0,"Dice Rolling, Hand Management",Party Games
145493.0,The King's Armory,2015.0,1,7,240,13,265,6.95,5475,3.14,679.0,"Action Points, Cooperative Game, Dice Rolling, Grid Movement, Modular Board, Network and Route Building, Variable Player Powers",Strategy Games
226089.0,Alicematic Heroes,2017.0,3,5,80,12,185,7.02,5476,2.5,377.0,"Area Majority / Influence, Hand Management",Strategy Games
40235.0,Bridge Troll,2009.0,3,6,45,10,717,6.03,5477,2.02,934.0,"Auction/Bidding, Hand Management",Family Games
53624.0,Empires in America: The French and Indian War,2009.0,1,1,25,12,168,7.23,5479,2.34,372.0,"Action Points, Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Simulation, Solo / Solitaire Game",Wargames
99130.0,Dawn of the Zeds,2011.0,1,1,45,13,146,7.45,5480,2.64,327.0,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Solo / Solitaire Game","Thematic Games, Wargames"
269810.0,Nevada City,2020.0,2,4,120,14,168,7.19,5482,3.67,440.0,Worker Placement,
159209.0,Bucket King 3D,2014.0,2,6,20,8,456,6.21,5483,1.23,563.0,"Hand Management, Take That",Family Games
27817.0,Marne 1918: Friedensturm,2006.0,2,2,1200,14,122,8.05,5485,3.23,385.0,"Dice Rolling, Hexagon Grid",Wargames
313473.0,L.A.M.A. Party Edition,2020.0,2,6,20,8,167,7.15,5486,1.0,508.0,"Hand Management, Matching",
223950.0,Fantasy Defense,2017.0,1,2,20,10,254,6.82,5487,2.09,517.0,"Cooperative Game, Hand Management, Trading, Variable Player Powers",
38805.0,Rebel Raiders on the High Seas,2013.0,2,2,360,0,180,7.07,5488,2.66,675.0,"Area Movement, Dice Rolling, Events, Point to Point Movement, Simulation",Wargames
56128.0,Zombiaki II: Attack on Moscow,2010.0,2,2,30,8,619,6.14,5491,1.56,947.0,"Card Drafting, Hand Management, Take That",Thematic Games
121657.0,Axis & Allies Air Force Miniatures: Angels 20,2012.0,2,6,30,12,194,7.18,5493,2.31,420.0,"Dice Rolling, Point to Point Movement, Simulation, Variable Player Powers","Customizable Games, Wargames"
232403.0,Haunt the House,2018.0,2,5,40,8,218,6.93,5494,2.0,703.0,"Hand Management, Push Your Luck, Set Collection",
169530.0,Resistor_,2015.0,2,2,20,8,355,6.5,5495,2.18,1146.0,"Memory, Modular Board, Network and Route Building",
2611.0,The HellGame,2003.0,2,6,180,12,354,6.53,5496,3.67,554.0,Variable Player Powers,Thematic Games
124390.0,"Goblins Drool, Fairies Rule!",2013.0,1,4,15,7,636,6.08,5497,1.07,1263.0,"Hand Management, Memory, Set Collection",Family Games
12488.0,WARS Trading Card Game,2004.0,2,2,45,12,262,6.76,5498,3.0,516.0,"Hand Management, Variable Player Powers",Customizable Games
231748.0,Time Bomb Evolution,2016.0,4,6,30,10,202,6.92,5499,2.0,637.0,"Team-Based Game, Traitor Game",
161761.0,King's Gold,2014.0,2,6,15,8,471,6.25,5501,1.0,874.0,"Dice Rolling, Take That",Family Games
255516.0,Brave Little Belgium,2019.0,1,2,60,0,133,7.64,5503,2.0,270.0,"Chit-Pull System, Dice Rolling, Movement Points, Point to Point Movement, Simulation",Wargames
258466.0,The Great City of Rome,2018.0,2,4,60,10,335,6.39,5504,2.0,540.0,Pattern Building,
138026.0,Critical Mass: Raijin vs Archon,2018.0,2,2,30,14,191,6.99,5506,2.0,561.0,"Deck Bag and Pool Building, Hand Management, Rock-Paper-Scissors, Simultaneous Action Selection, Variable Player Powers",
174192.0,Daxu,2015.0,2,2,30,10,304,6.49,5507,1.38,458.0,"Auction/Bidding, Rock-Paper-Scissors, Set Collection",
128011.0,Extra! Extra!,2015.0,2,6,150,12,241,6.72,5508,3.17,721.0,"Auction/Bidding, Set Collection, Tile Placement, Worker Placement",Strategy Games
30324.0,Ca$h 'n Gun$: Live,2007.0,8,20,30,10,336,6.37,5509,1.39,969.0,"Acting, Player Elimination, Simultaneous Action Selection, Variable Player Powers",Party Games
206266.0,Vikingar: The Conquest of Worlds,2017.0,2,6,150,9,254,6.84,5510,1.77,531.0,"Modular Board, Tile Placement, Variable Phase Order",
174298.0,Napoleon's Last Gamble: Battles of the Hundred Days,2016.0,2,6,1200,12,105,8.49,5511,3.09,455.0,"Dice Rolling, Hexagon Grid, Simulation, Zone of Control",Wargames
170202.0,Floating Market,2015.0,2,5,45,13,445,6.24,5513,1.63,930.0,"Betting and Bluffing, Dice Rolling, Worker Placement",Family Games
35438.0,Moto Grand Prix,2008.0,2,6,60,6,422,6.3,5514,1.98,733.0,"Dice Rolling, Modular Board, Roll / Spin and Move, Simulation","Family Games, Thematic Games"
75828.0,The Thing,2010.0,2,4,45,18,191,6.99,5517,2.31,383.0,"Cooperative Game, Dice Rolling, Hand Management, Secret Unit Deployment, Team-Based Game, Worker Placement",Thematic Games
258389.0,Futuropia,2018.0,1,4,90,12,362,6.35,5519,2.57,699.0,Simulation,Strategy Games
272541.0,Marvel Fluxx,2019.0,2,6,30,8,255,6.73,5520,1.5,1172.0,"Hand Management, Set Collection",
296694.0,BattleTech: A Game of Armored Combat,2019.0,2,2,120,0,104,8.44,5521,3.5,407.0,"Dice Rolling, Paper-and-Pencil, Player Elimination, Variable Player Powers",
231666.0,Fast Forward: FLEE,2017.0,1,4,90,12,1026,5.92,5522,2.21,2178.0,"Cooperative Game, Hand Management",Family Games
200280.0,Dragon Brew,2017.0,2,4,120,13,164,7.52,5523,3.31,370.0,"Card Drafting, Variable Player Powers",
33077.0,Breakthrough: Cambrai,2011.0,2,2,180,0,195,6.99,5524,2.68,642.0,Area-Impulse,Wargames
297674.0,Pacific Rails Inc.,2020.0,2,4,90,14,163,7.32,5525,3.4,673.0,"Connections, Grid Movement, Network and Route Building, Worker Placement",
11705.0,"Lightning: Midway - June 4th to June 6th, 1942",2004.0,2,2,30,9,318,6.5,5526,1.74,577.0,Hand Management,Wargames
2536.0,Vabanque,2001.0,3,6,45,12,511,6.18,5527,1.69,611.0,Betting and Bluffing,
27028.0,Anima Tactics,2006.0,2,2,60,12,163,7.38,5529,2.64,333.0,"Action Points, Dice Rolling",Wargames
181867.0,3 sind eine zu viel!,2015.0,2,4,25,10,282,6.56,5530,1.47,549.0,"Hand Management, Set Collection",
235982.0,RWBY: Combat Ready,2018.0,2,5,75,14,224,7.09,5532,2.5,660.0,"Cooperative Game, Player Elimination, Variable Player Powers",
249750.0,"Brazen Chariots: Battles for Tobruk, 1941",2019.0,1,4,1260,0,96,8.55,5533,3.6,502.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
6607.0,Munchkin Fu,2003.0,3,6,90,10,2276,5.87,5536,1.74,4645.0,"Dice Rolling, Trading, Variable Player Powers",Thematic Games
139897.0,Belle of the Ball,2014.0,2,5,45,13,603,6.04,5539,1.5,1362.0,"Card Drafting, Hand Management, Push Your Luck, Set Collection, Take That, Variable Player Powers",Family Games
139572.0,Karesansui,2013.0,3,6,60,10,294,6.5,5540,2.17,485.0,"Auction/Bidding, Set Collection","Abstract Games, Family Games"
138104.0,Warmachine: High Command,2013.0,2,4,60,0,586,6.15,5541,2.31,1764.0,Deck Bag and Pool Building,"Customizable Games, Strategy Games"
292029.0,Funkoverse Strategy Game: Golden Girls 100 - Rose and Blanche,2019.0,2,2,60,10,164,7.32,5542,2.0,1124.0,"Action Points, Dice Rolling, Grid Movement, Variable Player Powers",
188181.0,Avignon: A Clash of Popes,2016.0,2,2,20,8,357,6.39,5543,1.36,1036.0,Area Majority / Influence,
147240.0,Catan: Family Edition,2012.0,3,4,90,10,361,6.63,5544,2.29,1044.0,"Dice Rolling, Hand Management, Modular Board, Network and Route Building, Trading",
153004.0,Lemminge,2014.0,2,5,30,8,339,6.38,5545,1.44,442.0,Hand Management,Family Games
193212.0,Chariot Race,2016.0,2,6,45,8,698,6.03,5546,1.72,1081.0,"Dice Rolling, Race",
225317.0,Halloween,2017.0,2,4,90,12,247,6.93,5547,2.95,573.0,"Action Points, Action Retrieval, Area Movement, Dice Rolling, Variable Player Powers",Strategy Games
137406.0,Templar: The Secret Treasures,2013.0,2,5,60,8,360,6.38,5548,2.25,1007.0,Area Movement,Family Games
118337.0,Urbanization,2012.0,2,4,75,12,458,6.2,5549,2.87,1302.0,Variable Player Powers,Strategy Games
17526.0,Hecatomb,2005.0,2,4,30,15,377,6.35,5550,2.46,800.0,Hand Management,Customizable Games
223726.0,Destination X,2017.0,2,10,40,10,267,6.59,5551,1.17,409.0,,
256317.0,Guild Master,2020.0,2,4,120,13,150,7.66,5552,2.6,457.0,"Action Queue, Auction/Bidding, Bribery, Command Cards, Deck Bag and Pool Building, Dice Rolling, End Game Bonuses, Hand Management, Income, Market, Negotiation, Prisoner's Dilemma, Simultaneous Action Selection, Stat Check Resolution, Take That, Turn Order: Role Order, Variable Player Powers",
110868.0,Locke & Key: The Game,2012.0,3,6,30,15,407,6.31,5553,1.72,1015.0,Hand Management,Strategy Games
265917.0,Winterborne,2019.0,1,4,90,12,162,7.32,5554,3.13,465.0,"Area Majority / Influence, Deck Bag and Pool Building, Hand Management, Rondel, Tile Placement",
23348.0,Easter Island,2006.0,2,2,20,8,374,6.32,5556,2.31,649.0,"Action Points, Point to Point Movement",Abstract Games
213497.0,"Red Storm: The Air War Over Central Germany, 1987",2019.0,1,2,720,14,106,8.44,5559,4.53,599.0,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames
159446.0,Panthalos,2014.0,2,5,90,12,199,6.87,5560,3.0,373.0,Worker Placement,Strategy Games
27940.0,RattleSnake,2007.0,2,4,15,8,1286,5.87,5561,1.07,1455.0,Dice Rolling,"Children's Games, Family Games"
131241.0,Oilfield,2016.0,2,5,60,12,216,6.87,5562,2.75,272.0,"Area Majority / Influence, Auction/Bidding, Simultaneous Action Selection, Worker Placement",Strategy Games
142556.0,Rory's Story Cubes: Clues,2013.0,1,12,15,8,266,6.66,5564,1.0,1264.0,"Cooperative Game, Dice Rolling, Pattern Recognition, Storytelling",
38778.0,Heads of State,2008.0,2,5,120,12,592,6.11,5565,2.94,1081.0,"Area Majority / Influence, Card Drafting, Hand Management, Set Collection",Strategy Games
156482.0,Unknown,2016.0,1,6,45,14,180,7.67,5566,3.07,368.0,"Action Points, Cooperative Game, Modular Board, Tile Placement, Variable Player Powers",
277538.0,1822MX,2019.0,3,5,360,0,78,8.75,5567,4.0,260.0,"Network and Route Building, Stock Holding, Tile Placement",
280501.0,Three-Dragon Ante: Legendary Edition,2019.0,2,6,30,14,167,7.37,5568,2.0,584.0,"Betting and Bluffing, Hand Management, Set Collection, Take That",
189062.0,Red Flags,2015.0,3,10,30,17,587,6.25,5569,1.0,1440.0,Storytelling,
145205.0,L'Aéropostale,2013.0,2,5,70,12,186,6.96,5570,2.95,316.0,"Area Majority / Influence, Network and Route Building, Pick-up and Deliver",
40816.0,Magestorm,2010.0,2,2,60,12,386,6.32,5571,3.18,1324.0,"Action Points, Dice Rolling, Secret Unit Deployment, Variable Player Powers","Thematic Games, Wargames"
203191.0,The Stonebound Saga,2018.0,2,6,60,13,181,7.52,5572,3.11,493.0,"Deck Bag and Pool Building, Dice Rolling, Grid Movement, Hand Management, Tile Placement",Strategy Games
206169.0,Slide Blast,2016.0,2,6,20,6,243,6.72,5573,1.29,388.0,"Hand Management, Tile Placement",
163047.0,Yomi: Round 1,2014.0,1,4,30,8,154,7.27,5574,2.71,445.0,"Hand Management, Rock-Paper-Scissors, Simultaneous Action Selection, Variable Player Powers",
227995.0,"Raiders of the Deep: U-boats of the Great War, 1914-18",2018.0,1,1,120,12,119,8.49,5575,3.1,430.0,"Dice Rolling, Push Your Luck, Simulation, Solo / Solitaire Game",Wargames
46422.0,Nostra City,2009.0,3,5,60,12,381,6.36,5576,2.5,692.0,"Auction/Bidding, Team-Based Game, Variable Player Powers",Thematic Games
201406.0,OrganATTACK!,2016.0,2,6,15,8,601,6.35,5577,1.36,1584.0,"Hand Management, Player Elimination, Take That",
2960.0,Camden,2002.0,2,4,20,10,464,6.25,5578,1.91,1012.0,Tile Placement,"Abstract Games, Strategy Games"
165563.0,Prohis,2014.0,3,6,20,10,436,6.22,5579,1.4,839.0,"Bribery, Hand Management",
7138.0,The Killing Ground,2002.0,2,4,300,12,116,8.06,5581,4.28,420.0,"Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Variable Set-up, Zone of Control",Wargames
195296.0,Scuttle!,2016.0,1,5,10,6,382,6.46,5583,1.0,1352.0,"Hand Management, Take That, Team-Based Game",
174893.0,TROLL,2015.0,3,5,30,8,286,6.48,5584,1.36,624.0,Push Your Luck,
283792.0,SpaceShipped,2019.0,1,1,30,8,180,7.31,5585,2.0,594.0,"Commodity Speculation, Solo / Solitaire Game",
131493.0,Secret Code 13+4,2012.0,2,4,15,8,235,6.72,5588,1.29,591.0,Dice Rolling,
194233.0,Cartoon Network Crossover Crisis Deck-Building Game,2016.0,2,5,45,12,243,6.84,5589,1.75,693.0,Deck Bag and Pool Building,
232924.0,"Charlemagne, Master of Europe",2017.0,1,1,180,0,131,7.63,5590,3.23,439.0,"Chit-Pull System, Dice Rolling, Point to Point Movement, Solo / Solitaire Game",Wargames
30878.0,Power & Weakness,2007.0,2,2,45,12,239,6.63,5591,3.06,464.0,Area Majority / Influence,Strategy Games
185380.0,"Exceed: Red Horizon - Satoshi, Mei Lien, Morathi, and Baelkhor",2016.0,2,2,20,10,115,7.94,5592,2.33,422.0,"Hand Management, Point to Point Movement, Variable Player Powers",
154895.0,Wizard's Academy,2016.0,1,6,180,12,189,7.14,5593,3.43,408.0,"Cooperative Game, Modular Board, Variable Player Powers",
191073.0,Vampire Queen,2016.0,3,12,30,8,356,6.45,5596,1.2,767.0,"Ladder Climbing, Trick-taking",
84834.0,Heights of Courage: The Battle for the Golan Heights,2013.0,1,2,900,0,148,7.36,5597,2.32,776.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
74408.0,Warhammer: The Island of Blood,2010.0,2,2,360,12,209,6.87,5598,3.67,499.0,"Dice Rolling, Modular Board, Variable Player Powers",Wargames
103670.0,Dust Warfare: Core Rulebook,2012.0,2,4,120,14,143,7.6,5599,3.39,388.0,"Action Points, Dice Rolling, Variable Player Powers",Wargames
297204.0,Traintopia,2020.0,2,4,30,12,205,6.88,5600,2.0,493.0,"Drafting, End Game Bonuses, Tile Placement, Turn Order: Progressive, Variable Set-up",
301030.0,The Ming Voyages,2020.0,1,2,30,12,168,7.17,5602,2.6,570.0,"Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling, Solo / Solitaire Game",
195484.0,Ominoes,2016.0,2,4,15,6,257,6.64,5603,1.4,353.0,"Dice Rolling, Push Your Luck",
108637.0,Wilderness,2011.0,2,8,60,13,324,6.6,5604,2.09,439.0,"Action Points, Area Movement, Dice Rolling, Hand Management, Modular Board",Thematic Games
120269.0,Red White & Blue Racin' Stock Car Action Game,2012.0,1,2,45,0,103,8.54,5605,1.9,169.0,Dice Rolling,
147624.0,Mount Everest,2013.0,2,5,90,10,362,6.38,5606,2.69,784.0,"Hand Management, Pick-up and Deliver, Simultaneous Action Selection",
124490.0,Aztlán,2012.0,2,4,60,13,403,6.32,5608,2.41,923.0,"Area Majority / Influence, Simultaneous Action Selection",
193485.0,Dastardly Dirigibles,2016.0,2,5,60,8,405,6.38,5609,1.54,1094.0,Set Collection,
17863.0,The Western Front: 1914 to 1918,2004.0,2,2,360,12,118,7.99,5610,3.52,550.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
66798.0,Heckmeck Barbecue,2010.0,2,5,25,8,426,6.25,5611,1.48,867.0,"Dice Rolling, Push Your Luck",Family Games
294448.0,Tea for 2,2020.0,2,2,30,10,275,6.67,5612,1.67,701.0,Deck Bag and Pool Building,
298562.0,Minigolf Designer,2020.0,1,5,90,10,105,8.48,5613,2.22,298.0,"Modular Board, Tile Placement",
246960.0,Axis & Allies & Zombies,2018.0,2,5,180,12,244,6.85,5614,3.0,1127.0,"Area Movement, Dice Rolling, Team-Based Game","Strategy Games, Wargames"
205831.0,Dreams,2016.0,3,6,30,10,396,6.36,5615,1.38,657.0,"Cooperative Game, Pattern Building, Pattern Recognition, Targeted Clues, Voting",
17536.0,Lobositz: First Battle of the Seven Years War,2005.0,1,2,360,12,125,7.95,5617,3.93,548.0,Hexagon Grid,Wargames
197269.0,Guns & Steel: Renaissance,2016.0,2,4,70,12,183,7.02,5618,2.5,499.0,"Deck Bag and Pool Building, Hand Management, Take That",
7218.0,18VA,2001.0,2,5,210,14,138,7.31,5620,4.25,174.0,"Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement",Strategy Games
181236.0,Bastion,2015.0,1,4,90,10,324,6.75,5621,2.46,727.0,"Area Majority / Influence, Area Movement, Cooperative Game, Modular Board, Pick-up and Deliver",
166859.0,Web of Spies,2014.0,2,4,60,14,166,7.49,5622,2.0,262.0,"Deck Bag and Pool Building, Hand Management, Push Your Luck, Take That",
197455.0,Dice Heist,2016.0,2,5,20,14,427,6.26,5624,1.0,884.0,"Dice Rolling, Set Collection",
265260.0,Revolution of 1828,2019.0,2,2,60,12,273,6.54,5625,1.88,629.0,,
281132.0,Cover Your Kingdom,2019.0,2,8,40,10,174,7.31,5626,2.0,621.0,"Hand Management, Set Collection, Take That",
157322.0,Dice Brewing,2014.0,2,4,45,12,584,6.14,5627,2.42,933.0,"Card Drafting, Dice Rolling, Set Collection, Worker Placement","Family Games, Thematic Games"
181807.0,Dragon Rampant: Fantasy Wargaming Rules,2015.0,2,4,60,0,120,8.1,5628,1.78,323.0,"Dice Rolling, Line of Sight, Measurement Movement, Simulation, Variable Player Powers",
114684.0,Villages,2011.0,2,6,30,8,349,6.54,5629,1.64,747.0,"Dice Rolling, Hand Management, Set Collection, Variable Player Powers",Family Games
256707.0,Trick Shot,2021.0,2,4,60,12,121,8.32,5631,2.5,370.0,"Card Drafting, Dice Rolling, Grid Movement, Hand Management, Push Your Luck",
221848.0,Normandy: The Beginning of the End,2018.0,2,2,120,12,152,8.3,5632,3.8,533.0,"Dice Rolling, Hexagon Grid, Modular Board, Simulation",Wargames
22479.0,HorrorClix,2006.0,2,0,60,12,403,6.44,5633,2.31,772.0,"Action Points, Dice Rolling, Variable Player Powers",Customizable Games
158970.0,Nautilus Industries,2015.0,2,6,60,8,223,6.75,5634,2.43,575.0,"Commodity Speculation, Modular Board, Stock Holding",
246530.0,Star Trek: The Next Generation Fluxx,2018.0,2,6,30,8,214,6.88,5635,1.25,854.0,"Hand Management, Set Collection",
162152.0,Ciúb,2014.0,2,4,45,10,504,6.13,5636,1.92,718.0,"Dice Rolling, Set Collection",Family Games
29017.0,Dschungelschatz,2006.0,2,4,15,6,220,6.75,5637,1.18,387.0,"Memory, Pattern Recognition",Children's Games
286428.0,"Wits & Wagers: It's Vegas, Baby!",2019.0,5,99,40,13,142,7.38,5638,1.25,499.0,Betting and Bluffing,
300700.0,Quetzal,2020.0,2,5,75,10,254,6.87,5639,2.09,147.0,"Auction/Bidding, Set Collection, Worker Placement",
230751.0,Carcassonne für 2,2017.0,2,2,25,7,179,7.08,5640,1.67,504.0,"Area Majority / Influence, Tile Placement",
224403.0,Carthage,2018.0,1,5,75,13,189,7.64,5641,2.09,263.0,"Cooperative Game, Deck Bag and Pool Building, Hand Management, Player Elimination, Take That, Variable Player Powers",
221372.0,Rick and Morty: Close Rick-Counters of the Rick Kind Deck-Building Game,2017.0,2,5,70,15,318,6.54,5642,2.0,1190.0,"Deck Bag and Pool Building, Delayed Purchase, Take That, Variable Player Powers",
194081.0,Deathwatch: Overkill,2016.0,2,2,60,0,208,7.06,5643,2.6,793.0,"Dice Rolling, Modular Board, Variable Player Powers",Wargames
199309.0,Pathogenesis,2017.0,1,4,60,14,215,7.07,5645,2.86,660.0,"Card Drafting, Cooperative Game, Deck Bag and Pool Building",
103814.0,Streams,2011.0,1,99,10,8,303,6.48,5647,1.19,547.0,"Paper-and-Pencil, Pattern Building",
1533.0,Ghost Chase,2001.0,2,5,60,8,419,6.24,5649,1.67,789.0,"Hidden Movement, Secret Unit Deployment, Team-Based Game","Children's Games, Family Games"
291859.0,Riftforce,2021.0,2,2,30,10,107,8.22,5651,2.0,203.0,"Area Movement, Card Drafting, Deck Bag and Pool Building, Drafting, Hand Management, Race, Variable Player Powers, Variable Set-up",
15167.0,King Arthur: The Card Game,2005.0,2,5,30,8,521,6.12,5654,1.52,793.0,"Hand Management, Set Collection",Family Games
